board_state,mcts_prob,z_value
"[[-1, 0, -1, 1, -1, 0, 1, 0, -1, 0, -1], [1, 0, -1, -1, 1, 1, -1, 0, 1, 1, 0], [0, 1, -1, 1, 1, -1, 0, 0, 1, -1, 1], [1, -1, 1, 0, 1, -1, -1, 0, -1, -1, -1], [1, -1, -1, -1, 0, -1, 1, 1, 0, 1, 1], [1, 0, -1, 1, 1, 1, 1, -1, -1, 1, 0], [0, 0, -1, 0, 0, -1, 1, -1, 0, 1, -1], [0, -1, -1, -1, 1, 1, -1, 0, 1, 1, 0], [1, -1, 1, 1, 1, -1, 1, 1, -1, -1, 0], [-1, 1, -1, -1, -1, 1, -1, 0, 0, 0, 0], [-1, -1, 1, 1, 0, -1, 1, 1, 1, 0, -1]]","[[0.0, 0.0351288056206089, 0.0, 0.0, 0.0, 0.03278688524590164, 0.0, 0.03044496487119438, 0.0, 0.0351288056206089, 0.0], [0.0, 0.0351288056206089, 0.0, 0.0, 0.0, 0.0, 0.0, 0.03747072599531616, 0.0, 0.0, 0.0351288056206089], [0.02576112412177986, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02576112412177986, 0.0351288056206089, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.03044496487119438, 0.0, 0.0, 0.0, 0.02576112412177986, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.02810304449648712, 0.0, 0.0, 0.0, 0.04215456674473068, 0.0, 0.0], [0.0, 0.02810304449648712, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.03044496487119438], [0.0351288056206089, 0.03044496487119438, 0.0, 0.03278688524590164, 0.02576112412177986, 0.0, 0.0, 0.0, 0.03981264637002342, 0.0, 0.0], [0.03278688524590164, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0351288056206089, 0.0, 0.0, 0.04215456674473068], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.03044496487119438], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02576112412177986, 0.03278688524590164, 0.03044496487119438, 0.02810304449648712], [0.0, 0.0, 0.0, 0.0, 0.03278688524590164, 0.0, 0.0, 0.0, 0.0, 0.03278688524590164, 0.0]]",1
"[[-1, 0, -1, 1, -1, 0, 1, 0, -1, 0, -1], [1, 0, -1, -1, 1, 1, -1, 1, 1, 1, 0], [0, 1, -1, 1, 1, -1, 0, 0, 1, -1, 1], [1, -1, 1, 0, 1, -1, -1, 0, -1, -1, -1], [1, -1, -1, -1, 0, -1, 1, 1, 0, 1, 1], [1, 0, -1, 1, 1, 1, 1, -1, -1, 1, 0], [0, 0, -1, 0, 0, -1, 1, -1, 0, 1, -1], [0, -1, -1, -1, 1, 1, -1, 0, 1, 1, 0], [1, -1, 1, 1, 1, -1, 1, 1, -1, -1, 0], [-1, 1, -1, -1, -1, 1, -1, -1, 0, 0, 0], [-1, -1, 1, 1, 0, -1, 1, 1, 1, 0, -1]]","[[0.0, 0.02849002849002849, 0.0, 0.0, 0.0, 0.03418803418803419, 0.0, 0.039886039886039885, 0.0, 0.04843304843304843, 0.0], [0.0, 0.039886039886039885, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.042735042735042736], [0.02564102564102564, 0.0, 0.0, 0.0, 0.0, 0.0, 0.03133903133903134, 0.02849002849002849, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.03133903133903134, 0.0, 0.0, 0.0, 0.02849002849002849, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.03133903133903134, 0.0, 0.0, 0.0, 0.039886039886039885, 0.0, 0.0], [0.0, 0.037037037037037035, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02849002849002849], [0.02564102564102564, 0.03133903133903134, 0.0, 0.019943019943019943, 0.037037037037037035, 0.0, 0.0, 0.0, 0.039886039886039885, 0.0, 0.0], [0.039886039886039885, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05128205128205128, 0.0, 0.0, 0.03133903133903134], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.03418803418803419], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.03133903133903134, 0.03133903133903134, 0.045584045584045586], [0.0, 0.0, 0.0, 0.0, 0.037037037037037035, 0.0, 0.0, 0.0, 0.0, 0.02849002849002849, 0.0]]",1
"[[-1, 0, -1, 1, -1, 0, 1, 1, -1, 0, -1], [1, -1, -1, -1, 1, 1, -1, 1, 1, 1, 0], [0, 1, -1, 1, 1, -1, 0, 0, 1, -1, 1], [1, -1, 1, 0, 1, -1, -1, 0, -1, -1, -1], [1, -1, -1, -1, 0, -1, 1, 1, 0, 1, 1], [1, 0, -1, 1, 1, 1, 1, -1, -1, 1, 0], [0, 0, -1, 0, 0, -1, 1, -1, 0, 1, -1], [0, -1, -1, -1, 1, 1, -1, 0, 1, 1, 0], [1, -1, 1, 1, 1, -1, 1, 1, -1, -1, 0], [-1, 1, -1, -1, -1, 1, -1, -1, 0, 0, 0], [-1, -1, 1, 1, 0, -1, 1, 1, 1, 0, -1]]","[[0.0, 0.03294117647058824, 0.0, 0.0, 0.0, 0.03529411764705882, 0.0, 0.0, 0.0, 0.02588235294117647, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02823529411764706], [0.04941176470588235, 0.0, 0.0, 0.0, 0.0, 0.0, 0.03764705882352941, 0.03529411764705882, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.03294117647058824, 0.0, 0.0, 0.0, 0.03294117647058824, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.03529411764705882, 0.0, 0.0, 0.0, 0.04470588235294118, 0.0, 0.0], [0.0, 0.04, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.03764705882352941], [0.03764705882352941, 0.047058823529411764, 0.0, 0.03294117647058824, 0.042352941176470586, 0.0, 0.0, 0.0, 0.03294117647058824, 0.0, 0.0], [0.042352941176470586, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.04, 0.0, 0.0, 0.03764705882352941], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.04470588235294118], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02823529411764706, 0.02588235294117647, 0.047058823529411764], [0.0, 0.0, 0.0, 0.0, 0.03764705882352941, 0.0, 0.0, 0.0, 0.0, 0.03529411764705882, 0.0]]",1
"[[-1, 0, -1, 1, -1, 0, 1, 1, -1, 0, -1], [1, -1, -1, -1, 1, 1, -1, 1, 1, 1, 0], [0, 1, -1, 1, 1, -1, 0, 0, 1, -1, 1], [1, -1, 1, 0, 1, -1, -1, 0, -1, -1, -1], [1, -1, -1, -1, 0, -1, 1, 1, 0, 1, 1], [1, 0, -1, 1, 1, 1, 1, -1, -1, 1, 0], [0, 1, -1, 0, 0, -1, 1, -1, 0, 1, -1], [0, -1, -1, -1, 1, 1, -1, 0, 1, 1, 0], [1, -1, 1, 1, 1, -1, 1, 1, -1, -1, 0], [-1, 1, -1, -1, -1, 1, -1, -1, 0, 0, 0], [-1, -1, 1, 1, 0, -1, 1, 1, 1, -1, -1]]","[[0.0, 0.032667876588021776, 0.0, 0.0, 0.0, 0.047186932849364795, 0.0, 0.0, 0.0, 0.043557168784029036, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.045372050816696916], [0.036297640653357534, 0.0, 0.0, 0.0, 0.0, 0.0, 0.041742286751361164, 0.041742286751361164, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.036297640653357534, 0.0, 0.0, 0.0, 0.039927404718693285, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.043557168784029036, 0.0, 0.0, 0.0, 0.038112522686025406, 0.0, 0.0], [0.0, 0.039927404718693285, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.038112522686025406], [0.038112522686025406, 0.0, 0.0, 0.036297640653357534, 0.04900181488203267, 0.0, 0.0, 0.0, 0.04900181488203267, 0.0, 0.0], [0.041742286751361164, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.038112522686025406, 0.0, 0.0, 0.039927404718693285], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.041742286751361164], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.039927404718693285, 0.025408348457350273, 0.032667876588021776], [0.0, 0.0, 0.0, 0.0, 0.043557168784029036, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]",1
"[[-1, 0, -1, 1, -1, 0, 1, 1, -1, 0, -1], [1, -1, -1, -1, 1, 1, -1, 1, 1, 1, 0], [0, 1, -1, 1, 1, -1, 0, 0, 1, -1, 1], [1, -1, 1, 0, 1, -1, -1, 0, -1, -1, -1], [1, -1, -1, -1, 0, -1, 1, 1, 0, 1, 1], [1, 0, -1, 1, 1, 1, 1, -1, -1, 1, 0], [0, 1, -1, 1, 0, -1, 1, -1, 0, 1, -1], [0, -1, -1, -1, 1, 1, -1, -1, 1, 1, 0], [1, -1, 1, 1, 1, -1, 1, 1, -1, -1, 0], [-1, 1, -1, -1, -1, 1, -1, -1, 0, 0, 0], [-1, -1, 1, 1, 0, -1, 1, 1, 1, -1, -1]]","[[0.0, 0.026856240126382307, 0.0, 0.0, 0.0, 0.045813586097946286, 0.0, 0.0, 0.0, 0.04265402843601896, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.04897314375987362], [0.045813586097946286, 0.0, 0.0, 0.0, 0.0, 0.0, 0.04265402843601896, 0.037914691943127965, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.045813586097946286, 0.0, 0.0, 0.0, 0.044233807266982623, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.037914691943127965, 0.0, 0.0, 0.0, 0.04739336492890995, 0.0, 0.0], [0.0, 0.044233807266982623, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.037914691943127965], [0.04265402843601896, 0.0, 0.0, 0.022116903633491312, 0.04739336492890995, 0.0, 0.0, 0.0, 0.037914691943127965, 0.0, 0.0], [0.036334913112164295, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.04107424960505529], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.04739336492890995], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.036334913112164295, 0.044233807266982623, 0.03949447077409163], [0.0, 0.0, 0.0, 0.0, 0.05687203791469194, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]",1
"[[-1, 0, -1, 1, -1, 0, 1, 1, -1, 0, -1], [1, -1, -1, -1, 1, 1, -1, 1, 1, 1, 0], [0, 1, -1, 1, 1, -1, 0, 0, 1, -1, 1], [1, -1, 1, 0, 1, -1, -1, 0, -1, -1, -1], [1, -1, -1, -1, 0, -1, 1, 1, 0, 1, 1], [1, 1, -1, 1, 1, 1, 1, -1, -1, 1, 0], [0, 1, -1, 1, 0, -1, 1, -1, 0, 1, -1], [-1, -1, -1, -1, 1, 1, -1, -1, 1, 1, 0], [1, -1, 1, 1, 1, -1, 1, 1, -1, -1, 0], [-1, 1, -1, -1, -1, 1, -1, -1, 0, 0, 0], [-1, -1, 1, 1, 0, -1, 1, 1, 1, -1, -1]]","[[0.0, 0.042796005706134094, 0.0, 0.0, 0.0, 0.05135520684736091, 0.0, 0.0, 0.0, 0.04992867332382311, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.05135520684736091], [0.04850213980028531, 0.0, 0.0, 0.0, 0.0, 0.0, 0.047075606276747506, 0.024251069900142655, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.052781740370898715, 0.0, 0.0, 0.0, 0.04850213980028531, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0442225392296719, 0.0, 0.0, 0.0, 0.04850213980028531, 0.0, 0.0], [0.0, 0.024251069900142655, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.042796005706134094], [0.047075606276747506, 0.0, 0.0, 0.0, 0.039942938659058486, 0.0, 0.0, 0.0, 0.04850213980028531, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0456490727532097], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.04850213980028531], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.039942938659058486, 0.04992867332382311, 0.052781740370898715], [0.0, 0.0, 0.0, 0.0, 0.05135520684736091, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]",1
"[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]","[[0.0, 0.0, 0.04, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.04, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.04, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.04, 0.0, 0.0, 0.04, 0.0, 0.04, 0.0, 0.0, 0.04, 0.0, 0.0], [0.0, 0.04, 0.04, 0.0, 0.04, 0.0, 0.0, 0.0, 0.0, 0.04, 0.0], [0.0, 0.0, 0.04, 0.0, 0.0, 0.0, 0.04, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.04, 0.0, 0.0, 0.0, 0.0, 0.0, 0.04], [0.04, 0.04, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.04, 0.0, 0.04], [0.0, 0.0, 0.0, 0.0, 0.04, 0.0, 0.0, 0.0, 0.04, 0.0, 0.0], [0.04, 0.0, 0.0, 0.04, 0.0, 0.0, 0.0, 0.04, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.04, 0.0, 0.0, 0.0]]",1
"[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [-1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]","[[0.0, 0.04, 0.04, 0.0, 0.0, 0.0, 0.04, 0.0, 0.0, 0.04, 0.0], [0.0, 0.04, 0.04, 0.04, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.04, 0.0, 0.0, 0.0, 0.0, 0.04, 0.0, 0.04, 0.0, 0.04], [0.04, 0.0, 0.0, 0.04, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.04, 0.04, 0.04, 0.0, 0.0, 0.04, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.04, 0.04, 0.0, 0.0, 0.0, 0.0, 0.04, 0.04], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.04, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.04, 0.0, 0.04, 0.04, 0.0]]",1
"[[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, -1, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [-1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]]","[[0.04, 0.0, 0.0, 0.04, 0.0, 0.0, 0.0, 0.0, 0.04, 0.0, 0.0], [0.0, 0.0, 0.04, 0.04, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.04, 0.04, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.04, 0.0, 0.0, 0.0], [0.0, 0.04, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.04, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.04, 0.0, 0.0, 0.04, 0.0, 0.04, 0.0, 0.0, 0.04], [0.0, 0.0, 0.04, 0.0, 0.0, 0.0, 0.0, 0.0, 0.04, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.04, 0.0, 0.0, 0.0, 0.04], [0.0, 0.0, 0.0, 0.04, 0.0, 0.04, 0.0, 0.0, 0.0, 0.0, 0.04], [0.04, 0.0, 0.0, 0.0, 0.04, 0.0, 0.0, 0.04, 0.0, 0.0, 0.04]]",1
"[[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, -1, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [-1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, -1, 0, 0, 0, 0, 0, 0, 0]]","[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.038461538461538464, 0.0, 0.038461538461538464, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.038461538461538464, 0.0], [0.0, 0.0, 0.0, 0.038461538461538464, 0.0, 0.0, 0.0, 0.038461538461538464, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.038461538461538464, 0.0], [0.038461538461538464, 0.038461538461538464, 0.038461538461538464, 0.038461538461538464, 0.0, 0.0, 0.0, 0.0, 0.038461538461538464, 0.0, 0.0], [0.0, 0.0, 0.0, 0.038461538461538464, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.038461538461538464, 0.0, 0.0, 0.038461538461538464, 0.0, 0.0, 0.0, 0.0, 0.038461538461538464], [0.038461538461538464, 0.038461538461538464, 0.0, 0.0, 0.0, 0.038461538461538464, 0.0, 0.038461538461538464, 0.038461538461538464, 0.038461538461538464, 0.0], [0.0, 0.0, 0.038461538461538464, 0.0, 0.0, 0.0, 0.0, 0.038461538461538464, 0.0, 0.0, 0.0], [0.0, 0.0, 0.038461538461538464, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.038461538461538464, 0.0, 0.0, 0.038461538461538464]]",1
"[[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, -1, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [-1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, -1, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, -1, 0, 0, 0, 0, 0, 0, 0]]","[[0.0, 0.0, 0.0, 0.0, 0.037037037037037035, 0.0, 0.037037037037037035, 0.0, 0.037037037037037035, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.037037037037037035, 0.0, 0.0], [0.0, 0.0, 0.037037037037037035, 0.0, 0.037037037037037035, 0.0, 0.037037037037037035, 0.0, 0.037037037037037035, 0.0, 0.037037037037037035], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.037037037037037035, 0.0, 0.0, 0.037037037037037035, 0.0, 0.0, 0.0, 0.037037037037037035, 0.0, 0.0, 0.0], [0.0, 0.0, 0.037037037037037035, 0.0, 0.037037037037037035, 0.0, 0.0, 0.0, 0.0, 0.037037037037037035, 0.0], [0.037037037037037035, 0.0, 0.0, 0.037037037037037035, 0.037037037037037035, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.037037037037037035, 0.037037037037037035, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.037037037037037035, 0.037037037037037035, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.037037037037037035, 0.0, 0.0, 0.0, 0.0, 0.037037037037037035, 0.0, 0.0], [0.037037037037037035, 0.0, 0.037037037037037035, 0.0, 0.0, 0.037037037037037035, 0.0, 0.0, 0.0, 0.0, 0.0]]",1
"[[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, -1, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [-1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, -1, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, -1, 0, 0, 0, 0], [0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [-1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0], [1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0], [1, 0, 0, -1, 0, 0, 0, 0, 0, 0, 0]]","[[0.0, 0.0, 0.0, 0.0, 0.034482758620689655, 0.0, 0.0, 0.034482758620689655, 0.0, 0.0, 0.0], [0.0, 0.034482758620689655, 0.0, 0.034482758620689655, 0.0, 0.0, 0.034482758620689655, 0.034482758620689655, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.034482758620689655, 0.0, 0.034482758620689655, 0.0, 0.034482758620689655, 0.0], [0.0, 0.0, 0.034482758620689655, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.034482758620689655, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.034482758620689655, 0.0, 0.0, 0.034482758620689655, 0.0, 0.0, 0.0, 0.0, 0.034482758620689655, 0.034482758620689655, 0.0], [0.0, 0.0, 0.0, 0.0, 0.034482758620689655, 0.0, 0.0, 0.0, 0.034482758620689655, 0.0, 0.034482758620689655], [0.0, 0.0, 0.034482758620689655, 0.0, 0.034482758620689655, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.034482758620689655, 0.034482758620689655, 0.034482758620689655, 0.034482758620689655, 0.034482758620689655, 0.034482758620689655, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.034482758620689655, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.034482758620689655, 0.034482758620689655, 0.0, 0.0, 0.0]]",1
